"row_id","itemid","label","abbreviation","dbsource","linksto","category","unitname","param_type","conceptid"
15125,228042,"Hand Cleansing Prior to Procedure (PICC)","Hand Cleansing Prior to Procedure (PICC)","metavision","chartevents","PICC Line Insertion","","Text",NA
15126,227905,"Patient agrees with the above goals and is willing to participate in the rehabilitation program","Patient agrees with the above goals and is willing","metavision","chartevents","OT Notes","","Checkbox",NA
15127,227907,"Date - Student","Date - Student","metavision","datetimeevents","OT Notes","","Date time",NA
15128,227911,"Date - Therapist","Date - Therapist","metavision","datetimeevents","OT Notes","","Date time",NA
15129,227915,"Position - Rest - Aerobic Activity Response","Position - Rest - Aerobic Activity Response","metavision","chartevents","OT Notes","","Text",NA
15131,227918,"Rest RR - Aerobic Activity Response","Rest RR - Aerobic Activity Response","metavision","chartevents","OT Notes","None","Numeric",NA
15132,227919,"Rest O2 Sat - Aerobic Activity Response","Rest O2 Sat - Aerobic Activity Response","metavision","chartevents","OT Notes","%","Numeric",NA
15133,227922,"Position - Activity - Aerobic Activity Response","Position - Activity - Aerobic Activity Response","metavision","chartevents","OT Notes","","Text",NA
15135,227925,"Activity RR - Aerobic Activity Response","Activity RR - Aerobic Activity Response","metavision","chartevents","OT Notes","None","Numeric",NA
15137,227929,"Position - Recovery - Aerobic Activity Response","Position - Recovery - Aerobic Activity Response","metavision","chartevents","OT Notes","","Text",NA
15139,227932,"Recovery RR - Aerobic Activity Response","Recovery RR - Aerobic Activity Response","metavision","chartevents","OT Notes","None","Numeric",NA
15141,227943,"Anticipated Discharge","Anticipated Discharge","metavision","chartevents","OT Notes","","Text",NA
15142,227944,"Side Rails","Side Rails","metavision","chartevents","Restraint/Support Systems","","Text",NA
15143,227945,"Restraint (Non-violent)","Restraint (Non-violent)","metavision","chartevents","Restraint/Support Systems","","Text",NA
15145,227947,"Reason for Restraint (Non-violent)","Reason for Restraint (Non-violent)","metavision","chartevents","Restraint/Support Systems","","Text",NA
15147,227949,"Face to Face Eval (Non-violent)","Face to Face Eval (Non-violent)","metavision","chartevents","Restraint/Support Systems","","Text",NA
15148,227950,"Restraint Location","Restraint Location","metavision","chartevents","Restraint/Support Systems","","Text",NA
15149,227951,"Circulation/Skin Integrity","Circulation/Skin Integrity","metavision","chartevents","Restraint/Support Systems","","Text",NA
15150,227952,"Position Change","Position Change","metavision","chartevents","Restraint/Support Systems","","Text",NA
15151,227953,"Range of Motion","Range of Motion","metavision","chartevents","Restraint/Support Systems","","Text",NA
15152,227954,"Status and Comfort","Status and Comfort","metavision","chartevents","Restraint/Support Systems","","Text",NA
15157,227959,"Restraints Evaluated","Restraints Evaluated","metavision","chartevents","Restraint/Support Systems","","Text",NA
15158,227960,"Patient/Family Informed","Patient/Family Informed","metavision","chartevents","Restraint/Support Systems","","Text",NA
15160,227845,"Rolling","Rolling","metavision","chartevents","OT Notes","","Text",NA
15164,227849,"Toilet","Toilet","metavision","chartevents","OT Notes","","Text",NA
15167,227853,"Other (Activity); Specify","Other (Activity); Specify","metavision","chartevents","OT Notes","","Text",NA
15168,227854,"Weight Bearing Status","Weight Bearing Status","metavision","chartevents","OT Notes","","Text",NA
15169,227855,"Assistive Device","Assistive Device","metavision","chartevents","OT Notes","","Text",NA
15170,227858,"Rest HR - Aerobic Capacity","Rest HR - Aerobic Capacity","metavision","chartevents","OT Notes","None","Numeric",NA
15171,227860,"Rest RR - Aerobic Capacity","Rest RR - Aerobic Capacity","metavision","chartevents","OT Notes","None","Numeric",NA
15172,227861,"Rest O2 Sat - Aerobic Capacity","Rest O2 Sat - Aerobic Capacity","metavision","chartevents","OT Notes","%","Numeric",NA
15173,227864,"Activity HR - Aerobic Capacity","Activity HR - Aerobic Capacity","metavision","chartevents","OT Notes","None","Numeric",NA
15175,227867,"Activity O2 Sat - Aerobic Capacity","Activity O2 Sat - Aerobic Capacity","metavision","chartevents","OT Notes","%","Numeric",NA
15176,227870,"Recovery HR - Aerobic Capacity","Recovery HR - Aerobic Capacity","metavision","chartevents","OT Notes","None","Numeric",NA
15179,228179,"ELWI (PiCCO)","ELWI (PiCCO)","metavision","chartevents","PiCCO","ml/kg","Numeric",NA
15180,228180,"GEDI (PiCCO)","GEDI (PiCCO)","metavision","chartevents","PiCCO","mL/m2","Numeric",NA
15181,228181,"ITBVI (PiCCO)","ITBVI (PiCCO)","metavision","chartevents","PiCCO","mL/m2","Numeric",NA
15183,228183,"SVRI (PiCCO)_OLD_1","SVRI (PiCCO)_OLD_1","metavision","chartevents","PiCCO","dynes.sec.cm-5/m2","Numeric",NA
15184,228184,"SVV (PiCCO)","SVV (PiCCO)","metavision","chartevents","PiCCO","%","Numeric",NA
15186,228186,"Access Site Observed (Tandem Heart)","Access Site Observed (Tandem Heart)","metavision","chartevents","Tandem Heart","","Checkbox",NA
15188,228188,"Change in Blood Color","Change in Blood Color","metavision","chartevents","Tandem Heart","","Checkbox",NA
15189,228189,"CO-Tandem Heart Flow","CO-Tandem Heart Flow","metavision","chartevents","Tandem Heart","L/min","Numeric",NA
15190,228190,"Infusate Drops/Minute","Infusate Drops/Minute","metavision","chartevents","Tandem Heart","None","Numeric",NA
15191,228191,"Infusion Pressure of Line","Infusion Pressure of Line","metavision","chartevents","Tandem Heart","None","Numeric",NA
15192,228192,"Oxygenator Sweep Rate","Oxygenator Sweep Rate","metavision","chartevents","Tandem Heart","L/min","Numeric",NA
15195,228195,"Pump Speed","Pump Speed","metavision","chartevents","Tandem Heart","None","Numeric",NA
15196,228196,"Return Site Observed (Tandem Heart)","Return Site Observed (Tandem Heart)","metavision","chartevents","Tandem Heart","","Checkbox",NA
15197,228198,"Tandem Heart Flow","Tandem Heart Flow","metavision","chartevents","Tandem Heart","L/min","Numeric",NA
15198,228199,"Type (Tandem Heart)","Type (Tandem Heart)","metavision","chartevents","Tandem Heart","","Text",NA
15199,228200,"Vibration in Line","Vibration in Line","metavision","chartevents","Tandem Heart","","Checkbox",NA
15200,228201,"Tandem Heart Access Line","Tandem Heart Access Line","metavision","procedureevents_mv","Access Lines - Invasive","None","Process",NA
15201,228202,"Tandem Heart Return Line","Tandem Heart Return Line","metavision","procedureevents_mv","Access Lines - Invasive","None","Process",NA
15202,228203,"Tandem Heart Access Line Cannula Site","Tandem Heart Access Line Cannula Site","metavision","chartevents","Access Lines - Invasive","","Text",NA
15203,228204,"Tandem Heart Access Line Catheter Length","Tandem Heart Access Line Catheter Length","metavision","chartevents","Access Lines - Invasive","cm","Numeric",NA
15204,228206,"Tandem Heart Access Line Discontinued","Tandem Heart Access Line Discontinued","metavision","chartevents","Access Lines - Invasive","","Text",NA
15205,228207,"Tandem Heart Access Line Dressing Change","Tandem Heart Access Line Dressing Change","metavision","datetimeevents","Access Lines - Invasive","","Date time",NA
15206,228208,"Tandem Heart Access Line Dressing Occlusive","Tandem Heart Access Line Dressing Occlusive","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
15207,228209,"Tandem Heart Access Line Insertion Date","Tandem Heart Access Line Insertion Date","metavision","datetimeevents","Access Lines - Invasive","","Date time",NA
15209,228211,"Tandem Heart Access Line Postion Confirmed","Tandem Heart Access Line Position Confirmed","metavision","chartevents","Access Lines - Invasive","","Text",NA
15210,228212,"Tandem Heart Access Line Pump Housing Checked","Tandem Heart Access Line Pump Housing Checked","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
15211,228213,"Tandem Heart Access Line Repositioned","Tandem Heart Access Line Repositioned","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
15212,228214,"Tandem Heart Access Line Site Appear","Tandem Heart Access Line Site Appear","metavision","chartevents","Access Lines - Invasive","","Text",NA
15213,228215,"Tandem Heart Access Line Tubing Change","Tandem Heart Access Line Tubing Change","metavision","datetimeevents","Access Lines - Invasive","","Date time",NA
15214,228216,"Tandem Heart Access Line Type","Tandem Heart Access Line Type","metavision","chartevents","Access Lines - Invasive","","Text",NA
15215,228217,"Tandem Heart Return Cannula Discontinued","Tandem Heart Return Cannula Discontinued","metavision","chartevents","Access Lines - Invasive","","Text",NA
15216,228218,"Tandem Heart Return Cannula Dressing Change","Tandem Heart Return Cannula Dressing Change","metavision","datetimeevents","Access Lines - Invasive","","Date time",NA
15217,228219,"Tandem Heart Return Cannula Dressing Occlusive","Tandem Heart Return Cannula Dressing Occlusive","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
15218,228221,"Tandem Heart Return Cannula Insertion Date","Tandem Heart Return Cannula Insertion Date","metavision","datetimeevents","Access Lines - Invasive","","Date time",NA
15219,228222,"Tandem Heart Return Cannula Migration","Tandem Heart Return Cannula Migration","metavision","chartevents","Access Lines - Invasive","","Checkbox",NA
15220,228223,"Tandem Heart Return Cannula Position","Tandem Heart Return Cannula Position","metavision","chartevents","Access Lines - Invasive","","Text",NA
15222,228225,"Tandem Heart Return Cannula Site","Tandem Heart Return Cannula Site","metavision","chartevents","Access Lines - Invasive","","Text",NA
15223,228226,"Tandem Heart Return Cannula Site Appear","Tandem Heart Return Cannula Site Appear","metavision","chartevents","Access Lines - Invasive","","Text",NA
15224,228227,"Tandem Heart Return Cannula Size","Tandem Heart Return Cannula Size","metavision","chartevents","Access Lines - Invasive","","Text",NA
15225,228228,"Family meeting attempted, unable","Family meeting attempted, unable","metavision","procedureevents_mv","7-Communication","None","Process",NA
15228,228231,"PAR-Consciousness","PAR-Consciousness","metavision","chartevents","Routine Vital Signs","","Text",NA
15229,228232,"PAR-Oxygen saturation","PAR-Oxygen saturation","metavision","chartevents","Routine Vital Signs","","Text",NA
15231,228234,"PAR-Respiration","PAR-Respiration","metavision","chartevents","Routine Vital Signs","","Text",NA
15232,228236,"Insulin pump","Insulin pump","metavision","chartevents","Adm History/FHPA","","Checkbox",NA
15233,228239,"Phenytoin (Free) (SOFT)","Phenytoin (Free) (SOFT)","metavision","chartevents","Labs","None","Numeric",NA
15234,228240,"D-Dimer (SOFT)","D-Dimer (SOFT)","metavision","chartevents","Labs","None","Numeric with tag",NA
15235,228241,"Ammonia (Soft)_OLD_1","Ammonia (Soft)_OLD_1","metavision","chartevents","Labs","None","Numeric",NA
15237,228243,"PH (SOFT)","PH (SOFT)","metavision","chartevents","Labs","None","Numeric",NA
15240,228263,"FM Concerns elicited","FM Concerns elicited","metavision","chartevents","Family Mtg Note","","Checkbox",NA
15241,228043,"Site cleaned with ChloraPrep(TM) (PICC)","Site cleaned with ChloraPrep(TM) (PICC)","metavision","chartevents","PICC Line Insertion","","Text",NA
15242,228044,"Sterile field maintained throughout procedure (PICC)","Sterile field throughout procedure (PICC)","metavision","chartevents","PICC Line Insertion","","Text",NA
15243,228045,"Transparent dressing applied and dated (PICC)","Transparent dressing applied and dated (PICC)","metavision","chartevents","PICC Line Insertion","","Text",NA
15244,228046,"PICC Ordered on POE","PICC Ordered on POE","metavision","chartevents","PICC Line Insertion","","Text",NA
15245,228047,"Follow-up X-RAY Ordered (PICC)","Follow-up X-RAY Ordered (PICC)","metavision","chartevents","PICC Line Insertion","","Text",NA
15246,228048,"Immediate complications (PICC)","Immediate complications (PICC)","metavision","chartevents","PICC Line Insertion","","Text",NA
15247,228049,"Attending/Supervisor is the Clinical Operator (PICC)_New","Attending/Supervisor is Clinical Operator (PICC)_N","metavision","chartevents","PICC Line Insertion","","Checkbox",NA
15248,228050,"I was present during the above procedure and agree with the checklist (PICC)","I was present during the procedure (PICC)","metavision","chartevents","PICC Line Insertion","","Checkbox",NA
15250,228052,"Topical Lidocaine used (Bronch)","Topical Lidocaine used (Bronch)","metavision","chartevents","Bronchoscopy","","Text",NA
15251,228053,"Topical Cetacaine used (Bronch)","Topical Cetacaine used (Bronch)","metavision","chartevents","Bronchoscopy","","Text",NA
15253,228056,"Endobronchial ultrasound (EBUS) (Bronch)","Endobronchial ultrasound (EBUS) (Bronch)","metavision","chartevents","Bronchoscopy","","Text",NA
15254,228057,"Brushings (Bronch)","Brushings (Bronch)","metavision","chartevents","Bronchoscopy","","Text",NA
15255,228058,"Transbronchial biopsy (Bronch)","Transbronchial biopsy (Bronch)","metavision","chartevents","Bronchoscopy","","Text",NA
15258,228061,"Photodynamic therapy PDT (Bronch)","Photodynamic therapy PDT (Bronch)","metavision","chartevents","Bronchoscopy","","Text",NA
15261,228064,"I was present during the above procedure and agree with the checklist (Bronch)","I was present during the above procedure (Bronch)","metavision","chartevents","Bronchoscopy","","Checkbox",NA
15262,228065,"Hand Cleansing prior to procedure (Intubation)","Hand Cleansing prior to procedure (Intubation)","metavision","chartevents","Intubation","","Text",NA
15263,228066,"Unable to complete Airway Assessment (Intubation)","Unable to complete  Assessment (Intubation)","metavision","chartevents","Intubation","","Text",NA
15264,228067,"Stylette (Intubation)","Stylette (Intubation)","metavision","chartevents","Intubation","","Text",NA
15265,228068,"Bougie (Intubation)","Bougie (Intubation)","metavision","chartevents","Intubation","","Text",NA
15266,228069,"Tube Secured (Intubation)","Tube Secured (Intubation)","metavision","chartevents","Intubation","","Text",NA
15267,228070,"The Attending/Supervisor is the Clinical Operator (Intubation)","The Attending/Supervisor (Intubation)","metavision","chartevents","Intubation","","Checkbox",NA
15270,228073,"Site cleansed with Providone Iodine (LP)","Site cleansed with Providone Iodine (LP)","metavision","chartevents","Lumbar Puncture","","Text",NA
15275,228079,"I was present during the above procedure and agree with the checklist (LP)","I was present during the above procedure (LP)","metavision","chartevents","Lumbar Puncture","","Checkbox",NA
