"row_id","icd9_code","short_title","long_title"
10867,"73622","Swan-neck deformity","Swan-neck deformity"
10868,"73629","Acq finger deformity NEC","Other acquired deformities of finger"
10869,"73630","Acq hip deformity NOS","Unspecified acquired deformity of hip"
10870,"73631","Coxa valga","Coxa valga (acquired)"
10872,"73639","Acq hip deformity NEC","Other acquired deformities of hip"
10873,"73641","Genu valgum","Genu valgum (acquired)"
10876,"7366","Acq knee deformity NEC","Other acquired deformities of knee"
10877,"73670","Acq ankle-foot def NOS","Unspecified deformity of ankle and foot, acquired"
10879,"73672","Acq equinus deformity","Equinus deformity of foot, acquired"
10880,"73673","Cavus deformity of foot","Cavus deformity of foot, acquired"
10881,"73674","Claw foot, acquired","Claw foot, acquired"
10882,"73675","Acq cavovarus deformity","Cavovarus deformity of foot, acquired"
10883,"73676","Calcaneus deformity NEC","Other acquired calcaneus deformity"
10884,"73679","Acq ankle-foot def NEC","Other acquired deformities of ankle and foot"
10885,"73681","Unequal leg length","Unequal leg length (acquired)"
10887,"7369","Acq limb deformity NOS","Acquired deformity of limb, site unspecified"
10890,"73711","Radiation kyphosis","Kyphosis due to radiation"
10893,"73720","Lordosis NOS","Lordosis (acquired) (postural)"
10894,"73721","Postlaminectomy lordosis","Lordosis, postlaminectomy"
10897,"73730","Idiopathic scoliosis","Scoliosis [and kyphoscoliosis], idiopathic"
10898,"73731","Resolv idiopath scolios","Resolving infantile idiopathic scoliosis"
10899,"73732","Progr idiopath scoliosis","Progressive infantile idiopathic scoliosis"
10900,"73733","Radiation scoliosis","Scoliosis due to radiation"
10901,"73734","Thoracogenic scoliosis","Thoracogenic scoliosis"
10902,"73739","Scoliosis NEC","Other kyphoscoliosis and scoliosis"
10903,"73740","Spin curv NOS in oth dis","Curvature of spine, unspecified, associated with other conditions"
10904,"73741","Kyphosis in oth dis","Kyphosis associated with other conditions"
10905,"73742","Lordosis in oth dis","Lordosis associated with other conditions"
10906,"73743","Scoliosis in oth dis","Scoliosis associated with other conditions"
10907,"7378","Curvature of spine NEC","Other curvatures of spine"
10908,"7379","Curvature of spine NOS","Unspecified curvature of spine"
10909,"7380","Acq nose deformity","Acquired deformity of nose"
10912,"73812","Zygomatic hypoplasia","Zygomatic hypoplasia"
10915,"7383","Acq chest deformity","Acquired deformity of chest and rib"
10916,"7384","Acq spondylolisthesis","Acquired spondylolisthesis"
10917,"7385","Other acq back deformity","Other acquired deformity of back or spine"
10920,"7388","Acq deformity NEC","Acquired deformity of other specified site"
10922,"7390","Somat dys head region","Nonallopathic lesions, head region"
10923,"7391","Somat dysfunc cervic reg","Nonallopathic lesions, cervical region"
10925,"7393","Somat dysfunc lumbar reg","Nonallopathic lesions, lumbar region"
10927,"7395","Somat dysfunc pelvic reg","Nonallopathic lesions, pelvic region"
10928,"7937","Nonsp abn find-ms system","Nonspecific (abnormal) findings on radiological and other examination of musculoskeletal system"
10929,"79380","Ab mammogram NOS","Abnormal mammogram, unspecified"
10930,"79381","Mammographic microcalcif","Mammographic microcalcification"
10931,"79382","Inconclusive mammogram","Inconclusive mammogram"
10934,"79399","Nonsp abn find-body NEC","Other nonspecific (abnormal) findings on radiological and other examinations of body structure"
10935,"79400","Abn cns funct study NOS","Abnormal function study of brain and central nervous system, unspecified"
10937,"79402","Abn electroencephalogram","Nonspecific abnormal electroencephalogram [EEG]"
10938,"79409","Abn cns funct study NEC","Other nonspecific abnormal results of function study of brain and central nervous system"
10940,"79411","Abn retinal funct study","Nonspecific abnormal retinal function studies"
10943,"79414","Abn oculomotor studies","Nonspecific abnormal oculomotor studies"
10944,"79415","Abn auditory funct study","Nonspecific abnormal auditory function studies"
10945,"79416","Abn vestibular func stud","Nonspecific abnormal vestibular function studies"
10947,"79419","Abn periph nerv stud NEC","Other nonspecific abnormal results of function study of peripheral nervous system and special senses"
10948,"7942","Abn pulmonary func study","Nonspecific abnormal results of pulmonary function study"
10950,"79431","Abnorm electrocardiogram","Nonspecific abnormal electrocardiogram [ECG] [EKG]"
10951,"79439","Abn cardiovasc study NEC","Other nonspecific abnormal results of function study of cardiovascular system"
10952,"7944","Abn kidney funct study","Nonspecific abnormal results of function study of kidney"
10953,"7945","Abn thyroid funct study","Nonspecific abnormal results of function study of thyroid"
10956,"E8495","Accid on street/highway","Street and highway accidents"
10959,"E8498","Accident in place NEC","Accidents occurring in other specified places"
10960,"E8499","Accident in place NOS","Accidents occurring in unspecified place"
10961,"V180","Fam hx-diabetes mellitus","Family history of diabetes mellitus"
10962,"V1811","Fam hx MEN syndrome","Family history of multiple endocrine neoplasia [MEN] syndrome"
10964,"V182","Family hx-anemia","Family history of anemia"
10969,"V1861","Fam hx-polycystic kidney","Family history of polycystic kidney"
10971,"V187","Family hx-gu disease NEC","Family history of other genitourinary diseases"
10975,"V1911","Family history glaucoma","Family history of glaucoma"
10976,"V1919","Family hx-eye disord NEC","Family history of other specified eye disorder"
10978,"V193","Family hx-ear disord NEC","Family history of other ear disorders"
10979,"V194","Family hx-skin condition","Family history of skin conditions"
10980,"V195","Fam hx-congen anomalies","Family history of congenital anomalies"
10982,"V197","Consanguinity","Family history of consanguinity"
10983,"V198","Family hx-condition NEC","Family history of other condition"
10984,"V200","Foundling health care","Health supervision of foundling"
10985,"V201","Care of healthy chld NEC","Other healthy infant or child receiving care"
10986,"V202","Routin child health exam","Routine infant or child health check"
10987,"V2031","Health supvsn nb <8 days","Health supervision for newborn under 8 days old"
10989,"V210","Rapid childhood growth","Period of rapid growth in childhood"
10990,"V211","Puberty","Puberty"
10991,"V212","Adolescence growth NEC","Other development of adolescence"
10992,"V2130","Low birthwt status NOS","Low birth weight status, unspecified"
10993,"V2131","Low birthwt status <500g","Low birth weight status, less than 500 grams"
10994,"V2132","Low birthwt 500-999g","Low birth weight status, 500-999 grams"
10995,"V2133","Low birthwt 1000-1499g","Low birth weight status, 1000-1499 grams"
10997,"V2135","Low birthwt 2000-2500g","Low birth weight status, 2000-2500 grams"
10998,"V218","Constit state in dev NEC","Other specified constitutional states in development"
10999,"V219","Constit state in dev NOS","Unspecified constitutional state in development"
11002,"V222","Preg state, incidental","Pregnant state, incidental"
11004,"V231","Preg w hx-trophoblas dis","Supervision of high-risk pregnancy with history of trophoblastic disease"
11005,"V232","Preg w hx of abortion","Supervision of high-risk pregnancy with history of abortion"
11007,"V2341","Preg w hx pre-term labor","Pregnancy with history of pre-term labor"
11008,"V2342","Preg w hx ectopic preg","Pregnancy with history of ectopic pregnancy"
11010,"V235","Preg w poor reproduct hx","Supervision of high-risk pregnancy with other poor reproductive history"
11011,"V237","Insufficnt prenatal care","Supervision of high-risk pregnancy with insufficient prenatal care"
11012,"V2381","Suprv elderly primigrav","Supervision of high-risk pregnancy with elderly primigravida"
11014,"V2383","Suprv young primigravida","Supervision of high-risk pregnancy with young primigravida"
11015,"V2384","Suprv young multigravida","Supervision of high-risk pregnancy with young multigravida"
11016,"V2385","Pregnt-assist repro tech","Pregnancy resulting from assisted reproductive technology"
11017,"V2386","Preg-hx in utro prev prg","Pregnancy with history of in utero procedure during previous pregnancy"
11020,"V239","Suprv high-risk preg NOS","Supervision of unspecified high-risk pregnancy"
11021,"V240","Postpart care after del","Postpartum care and examination immediately after delivery"
11024,"V2501","Prescrip-oral contracept","General counseling on prescription of oral contraceptives"
11025,"V2502","Initiate contracept NEC","General counseling on initiation of other contraceptive measures"
11026,"V2503","Contracept mgmt-emergncy","Encounter for emergency contraceptive counseling and prescription"
11029,"V2511","Insertion of iud","Encounter for insertion of intrauterine contraceptive device"
11030,"V2512","Removal of iud","Encounter for removal of intrauterine contraceptive device"
11031,"V2513","Remove/insert iud","Encounter for removal and reinsertion of intrauterine contraceptive device"
11032,"V252","Sterilization","Sterilization"
11033,"V253","Menstrual extraction","Menstrual extraction"
11034,"V2540","Contracept surveill NOS","Contraceptive surveillance, unspecified"
11035,"V2541","Contracept pill surveill","Surveillance of contraceptive pill"
11040,"90224","Injury celiac axis NEC","Injury to other specified branches of celiac axis"
11041,"V6222","Hx retrn military deploy","Personal history of return from military deployment"
11042,"V6229","Occupationl circumst NEC","Other occupational circumstances or maladjustment"
11043,"V623","Educational circumstance","Educational circumstances"
11044,"V624","Social maladjustment","Social maladjustment"
11045,"V625","Legal circumstances","Legal circumstances"
11046,"V626","Refusal of treatment","Refusal of treatment for reasons of religion or conscience"
11048,"V6282","Bereavement, uncomplicat","Bereavement, uncomplicated"
11049,"V6283","Cnsl perp phys/sex abuse","Counseling for perpetrator of physical/sexual abuse"
11050,"V6284","Suicidal ideation","Suicidal ideation"
11052,"V6289","Psychological stress NEC","Other psychological or physical stress, not elsewhere classified"
11053,"V629","Psychosocial circum NOS","Unspecified psychosocial circumstance"
11054,"V630","Home remote from hospitl","Residence remote from hospital or other health care facility"
11055,"V631","No medical serv in home","Medical services in home not available"
11056,"V632","Wait adm to oth facility","Person awaiting admission to adequate facility elsewhere"
11058,"V639","No med facilities NOS","Unspecified reason for unavailability of medical facilities"
11059,"V6400","No vaccination NOS","Vaccination not carried out, unspecified reason"
11061,"V6402","No vaccin-chronc illness","Vaccination not carried out because of chronic illness or condition"
11062,"V6403","No vaccin-immune comp","Vaccination not carried out because of immune compromised state"
11063,"V6404","No vaccin-allergy to vac","Vaccination not carried out because of allergy to vaccine or component"
